name,lat,lng,category
"Thunderbird Lake",42.374509123424524,-119.62587983327195,Lake
"Flagstaff Lake",42.578771449538394,-119.79811463228916,Lake
"Garrison Lake",42.43571522992193,-118.99266530809805,Lake
"Long Lake",42.34255346238385,-119.6331648394901,Lake
"Upper Campbell Lake",42.57996210974496,-119.7518049564955,Lake
"Link Lake",42.42134208973179,-119.503908647138,Lake
"Greaser Reservoir",42.148812013359,-119.8330813762806,Lake
"Wool Lake",42.302616409950716,-119.74182862124026,Lake
"Coleman Lake",42.06096144132364,-119.81795670666502,Lake
"Campbell Lake",42.59884092484108,-119.73055162748045,Lake
"Cat Lakes",42.320805704856156,-119.62045204097257,Lake
"Mugwump Lake",42.551370397437516,-119.82225318492435,Lake
"Horsehead Lake",42.172038749038784,-119.73436709443037,Lake
"Stone Corral Lake",42.61884192673364,-119.69897312210475,Lake
"May Lake",42.04212486272709,-119.94773100619844,Lake
"Big Flat",42.36187571954945,-119.74796400908609,Lake
"Moon Lake",42.23250876988631,-119.63328399331677,Lake
"Large Lake",42.903987624745426,-119.81238164918453,Lake
"Barry Reservoir",42.09273920283383,-119.54530311324974,Lake
"Turpin Lake",42.6378565557843,-119.71084193152664,Lake
"Fish Lake",42.20606289310414,-119.75036278627786,Lake
"Weed Lake",42.22529062071404,-119.62499186056056,Lake
"Mud Lake Reservoir",42.21663422982038,-119.71267853972138,Lake
"Dobyns Lake",42.355214636063835,-119.55283465979232,Lake
"Mound Lake",42.35856208642689,-119.64437743139804,Lake
"Jack Lake",42.254059325149406,-119.62902820171264,Lake
"Rock Creek Reservoir",42.688384253994194,-119.32241537635241,Lake
"M C Reservoir",42.12684620177119,-119.64671579537456,Lake
"Fisher Lake",42.257755219630994,-119.80985553601104,Lake
"Reservoir Lake",42.606587682283184,-119.5786046520016,Lake
"Twentymile Slough",42.13765181569479,-119.82548977840374,Lake
"Billy Burr Lake",42.298071429108774,-119.58787728262601,Lake
"Bluejoint Lake",42.695675885155545,-119.63705899575176,Lake
"Shallow Lake",42.26475148026501,-119.20469362770483,Lake
"Fivemile Lake",42.891931291222846,-118.91141576289782,Lake
"Kern Reservoir",42.9152742426304,-118.7790098661837,Lake
"Ten Cent Lake",42.99269992210702,-118.28670492343397,Lake
"Peanut Lake",42.86331007195646,-118.93483731895725,Lake
"Puhi-Pane Na-De Lake",42.949123936982524,-118.37442406813182,Lake
"West Field Lake",42.49978087358568,-118.96170260297549,Lake
"Alvord Lake",42.37709295930521,-118.6105486664874,Lake
"Juniper Lake",42.91709382060857,-118.3463818136794,Lake
"Baca Lake",42.91729084087196,-118.85446105581596,Lake
"Knox Pond",42.88308707799628,-118.86172505340093,Lake
"Skull Creek Reservoir",42.39776472284475,-118.74944157765447,Lake
"Mann Lake",42.77211239602238,-118.44762402891229,Lake
"Heath Lake",42.95391669495678,-118.26744386898743,Lake
"Baca Lake",42.91831235517468,-118.85181349075849,Lake
"Irish Lake",42.92098774638998,-118.9349658829511,Lake
"Threemile Reservoir",42.492994175988485,-118.90853619185182,Lake
"Tumtum Lake",42.135495040734156,-118.58276006917933,Lake
"Krumbo Reservoir",42.95149166218476,-118.80293989275235,Lake
"Forster Reservoir",42.62651967239376,-117.00113027364942,Lake
"Scott Reservoir",42.755334663335894,-117.54903781370115,Lake
"Blevins Reservoir",42.68306988727115,-117.55658637020767,Lake
"Sheep Creek Reservoir",42.72779829630252,-117.05761920231667,Lake
"Upper Dry Lake Number 2",42.66753324470133,-117.22201872274957,Lake
"Coyote Creek Reservoir",42.70671296409081,-117.08731818832311,Lake
"Antelope Reservoir",42.90392890673824,-117.22463302500339,Lake
"Parker Reservoir",42.64318397572953,-117.05309338426484,Lake
"Little Grassy Reservoir",42.807935335024226,-117.31617010316874,Lake
"Rock Creek Reservoir",42.8798276486108,-117.36482682915869,Lake
"Gartin Reservoir",42.71869422851391,-117.08331806476949,Lake
"Dougal Reservoir",42.66089270084615,-117.00029064005656,Lake
"Jaca Reservoir",42.70587470699737,-117.18807747604943,Lake
"Peacock Lake",42.45519249133657,-117.4788892219816,Lake
"Brewster Reservoir",42.621601593240364,-117.0504142735484,Lake
"Big Blue Creek Reservoir",42.31931084936716,-116.18739997315457,Lake
"Sage Hen Reservoir",42.191242925276484,-116.08904683651191,Lake
"Donabahba Yogee",42.088797171342236,-116.14196060934874,Lake
"Mud Flat",42.17571035284063,-116.27322553554166,Lake
