name,lat,lng,category
"Lake Wimauma",27.709494631267827,-82.31124799101772,Lake
"Lake Ann",27.894587456729337,-81.76433948075166,Lake
"Lake Garfield",27.89880134178314,-81.7321010303711,Lake
"Rattlesnake Lake",27.946365110235913,-81.66646369357368,Lake
"Mountain Lake",27.932333434569543,-81.5856060672891,Lake
"Messer Sawgrass",27.233828074847228,-82.12995788326586,Lake
"Mud Lake",27.98907586505217,-82.1479767786802,Lake
"Sour Orange Lake",27.125057168949468,-81.6532944629877,Lake
"Hickory Lake",27.700569509865648,-81.53963439191564,Lake
"Christy Lake",27.432945846386676,-81.50077832011247,Lake
"Lake Pythias",27.63722510860147,-81.49597651036639,Lake
"Little Banana Lake",27.975651897858985,-81.9144128774795,Lake
"Lake Mabel",27.970633093256957,-81.58843514195688,Lake
"Lake Buffum",27.79686584407523,-81.6660454577717,Lake
"Lizzie Lake",27.817467584115352,-81.67033584086057,Lake
"Lake Florence",28.002977467947996,-81.68649570278954,Lake
"Lake Clinch",27.74556974667085,-81.54939610491223,Lake
"Lake Tulane",27.586148438927044,-81.50360333055438,Lake
"Lake Fox",27.985766291485515,-81.6560672788725,Lake
"Lake Livingston",27.68646719752994,-81.52009561789309,Lake
"Silver Lake",27.724545494271926,-81.53691896354238,Lake
"Lake Brentwood",27.622123254172227,-81.51104610497485,Lake
"Lake Isis",27.612424665721203,-81.51044680535954,Lake
"Lake Gwyn",27.956598096808516,-81.71874170081269,Lake
"Horse Creek Prairie",27.429882562753143,-81.992292867204,Lake
"Bellows Lake",27.990303564021072,-82.37971070600084,Lake
"Hog Town Slough",27.423303658742014,-82.11409168469224,Lake
"Lake Effie",27.908919501066194,-81.60570003522443,Lake
"Lake Pierce",27.98964925533533,-81.5274272962243,Lake
"Lake Lulu",27.99680944048744,-81.72247411663554,Lake
"Sand Lake",27.855369667581172,-81.7716816852359,Lake
"Knight Lake",27.146820679268522,-82.39748664858284,Lake
"Lake Starr",27.95669978598929,-81.58795511211974,Lake
"Twomile Lake",27.74293679928778,-81.75589042053646,Lake
"Hookers Prairie",27.742199346118163,-81.89730189191059,Lake
"Williams Swamp",27.948942806249125,-82.20765201413073,Lake
"Hurrah Bay",27.75812770288523,-82.20615129914351,Lake
"Lake Myakka",27.2741395545434,-82.28738623595525,Lake
"Long Island Marsh",27.027573083823867,-81.6183586150005,Lake
"Lake Jackson",27.48917347089849,-81.46357470622833,Lake
"Tiger Creek",27.928167174941795,-81.36146764731622,Lake
