name,lat,lng,category
"Mulhall Lake",42.09695280974695,-102.4767280276485,Lake
"Diamond Lake",42.28261724810495,-102.4763021444582,Lake
"Wilkinson Lake",42.2318844070405,-102.53056000237244,Lake
"McFall Lake",42.03167124858935,-102.47216905707084,Lake
"Chokecherry Lake",42.53522287758854,-102.07087793771025,Lake
"Twin Lakes",42.31724133822629,-102.46748199197519,Lake
"Floyd Lake",42.0198836397438,-102.43526646030206,Lake
"Strong Lake",42.01815294203549,-102.47377911128818,Lake
"Rush Lake",42.96541202033071,-102.1115053342262,Lake
"Skunk Lake",42.286938996333596,-102.52302504553262,Lake
"Nye Lake",42.17798419996355,-102.4526380263716,Lake
"Jacobs Lake",42.40768454687547,-102.11345163651552,Lake
"Hupp Lake",42.46021638888288,-102.08414245411686,Lake
"Kern Lake",42.48872708543859,-102.08700704582843,Lake
"Forester Lake",42.00557411540909,-102.59026517927147,Lake
"Pelican Lake",42.42925907190096,-101.64499548341323,Lake
"Spall Lake",42.957493581660586,-101.88348970926226,Lake
"Downing Lake",42.2529778296423,-101.8949945493069,Lake
"Alkali Lake",42.268175576897,-101.36436030499999,Lake
"South Twin Lake",42.12973496411927,-101.80930007738134,Lake
"Jim Lake",42.20479159975716,-101.90573611871594,Lake
"Merritt Reservoir",42.60896707028433,-100.91189639302063,Lake
"Rat Lake",42.458682815015536,-101.47729887275848,Lake
"Flowing Well Lake",42.35110647744671,-101.23960137036607,Lake
"North Twin Lake",42.14033995413831,-101.81199375030705,Lake
"Rat Lake",42.94371349939911,-101.85182968592069,Lake
"West Twin Lake",42.40396372173793,-101.4432793350671,Lake
"Medicine Lake",42.725696386423266,-101.42699853820464,Lake
"Fawn Lake",42.43553779688675,-101.91189660299638,Lake
"Coffee Lake",42.16199470576451,-101.7888162488656,Lake
"Middle Lake",42.42003376719421,-101.87827057472519,Lake
"Cottonwood Lake",42.411280375780684,-101.69816809514056,Lake
"Vaughn Lake",42.38616084953478,-101.73933445905439,Lake
"Piester Lake",42.390945055281954,-101.69471562585935,Lake
"Hibbler Lake",42.03966438199578,-101.90248170883297,Lake
"Big Buck Lake",42.211743843661104,-101.82039141177594,Lake
"Green Lake",42.483463295278625,-101.05867765296847,Lake
"Castle Lake",42.097651256194204,-101.86403846026924,Lake
"Evy Lake",42.49063816714495,-101.45935529522903,Lake
"Tony Lake",42.26025221893999,-101.94207228146178,Lake
"Red Willow Lake",42.352341098857195,-101.44955682055301,Lake
"Cottonwood Lake",42.9140758992473,-101.67619040709951,Lake
"Mud Lake",42.42727415652836,-101.40057222317259,Lake
"Soda Lake",42.117775920609006,-101.78499020393083,Lake
"Schoolhouse Lake",42.686694816711835,-101.26035420884075,Lake
"Revere Lake",42.03227957209,-101.73561455320252,Lake
"Goose Lake",42.97897117587786,-101.57422986561532,Lake
"Murphy Lake",42.37861008045571,-101.60890271557867,Lake
"Marsh Lake",42.30473974695553,-101.00095378284155,Lake
"Turpin Lake",42.405994731529866,-101.87350736492695,Lake
"Bos Lake",42.281635728629105,-101.95645070689723,Lake
"Hill Lake",42.29983876684489,-101.5253376782649,Lake
"Twomile Lake",42.67346357490817,-101.2646232541143,Lake
"Long Lake",42.209475209116256,-101.8672930315649,Lake
"Dipping Vat Meadow",42.2286402043282,-101.91889243274626,Lake
"Round Lake",42.4288455821016,-101.56102927047182,Lake
"Shaup Lake",42.70429579110023,-101.32217402777333,Lake
"Mud Lake",42.920663635487735,-101.88257183392794,Lake
"Roseberry Lake",42.36997344338335,-101.32952346892624,Lake
"Doc Lake",42.03207109169704,-101.54081463773556,Lake
